?ID	?label	?type
"VO_0002065"	"Bursal Disease-Newcastle Disease Killed Virus Vaccine (USDA: 12G5.10)"	"Class"
"VO_0002066"	"Bursal Disease-Newcastle Disease Killed Virus Vaccine (USDA: 12G5.11)"	"Class"
"VO_0002067"	"Bursal Disease-Newcastle Disease Standard & Variant, Killed Virus Vaccine (USDA: 12G5.42)"	"Class"
"VO_0002068"	"Bursal Disease-Newcastle Disease Killed Virus Vaccine (USDA: 12G5.43)"	"Class"
"VO_0002069"	"Bursal Disease-Newcastle Disease-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 12H1.4M)"	"Class"
"VO_0002070"	"Bursal Disease-Newcastle Disease-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 12H1.67)"	"Class"
"VO_0002071"	"Bursal Disease-Newcastle Disease-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 12J5.40)"	"Class"
"VO_0002072"	"Bursal Disease-Newcastle Disease-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 12J5.43)"	"Class"
"VO_0002073"	"Bursal Disease-Newcastle Disease-Bronchitis Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12J5.61)"	"Class"
"VO_0002074"	"Bursal Disease-Newcastle Disease-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 12J5.62)"	"Class"
"VO_0002075"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12M5.00)"	"Class"
"VO_0002076"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12M5.01)"	"Class"
"VO_0002077"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.11)"	"Class"
"VO_0002078"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Killed Virus Vaccine (USDA: 12M5.40)"	"Class"
"VO_0002079"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass & Ark Types, Killed Virus Vaccine (USDA: 12M5.41)"	"Class"
"VO_0002080"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass & Ark Types, Killed Virus Vaccine (USDA: 12M5.42)"	"Class"
"VO_0002081"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.43)"	"Class"
"VO_0002082"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.50)"	"Class"
"VO_0002083"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.90)"	"Class"
"VO_0002084"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.91)"	"Class"
"VO_0002085"	"Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12M5.E0)"	"Class"
"VO_0002086"	"Bursal Disease-Newcastle Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12P5.40)"	"Class"
"VO_0002087"	"Bursal Disease-Newcastle Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12P5.41)"	"Class"
"VO_0002088"	"Bursal Disease-Newcastle Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12P5.E0)"	"Class"
"VO_0002089"	"Canine Adenovirus Type 2-Parainfluenza-Bordetella Bronchiseptica Modified Live Virus & Avirulent Live Culture Vaccine (USDA: 12X1.20)"	"Class"
"VO_0002090"	"Canine Distemper-Adenovirus Type 2-Parvovirus Modified Live Virus Vaccine (USDA: 1331.20)"	"Class"
"VO_0002091"	"Canine Distemper-Adenovirus Type 2-Parvovirus Modified Live Virus Vaccine (USDA: 1331.25)"	"Class"
"VO_0002092"	"Canine Distemper-Adenovirus Type 2-Parvovirus Modified Live Virus Vaccine (USDA: 1331.27)"	"Class"
"VO_0002093"	"Canine Distemper-Adenovirus Type 2-Parvovirus Modified Live Virus Vaccine (USDA: 1331.30)"	"Class"
"VO_0002094"	"Canine Distemper-Adenovirus Type 2-Parvovirus Modified Live Virus, Canarypox Vector Vaccine (USDA: 1331.R1)"	"Class"
"VO_0002095"	"Canine Distemper-Adenovirus Type 2-Measles-Parainfluenza Modified Live Virus Vaccine (USDA: 1341.20)"	"Class"
"VO_0002096"	"Canine Distemper-Measles Modified Live Virus Vaccine (USDA: 1351.20)"	"Class"
"VO_0002097"	"Canine Distemper-Hepatitis-Parainfluenza Modified Live Virus Vaccine (USDA: 1381.21)"	"Class"
"VO_0002098"	"Canine Distemper-Adenovirus Type 2 Modified Live Virus Vaccine (USDA: 13A1.20)"	"Class"
"VO_0002099"	"Canine Distemper-Adenovirus Type 2 Modified Live Virus Vaccine (USDA: 13A1.27)"	"Class"
"VO_0002100"	"Canine Distemper-Adenovirus Type 2-Parainfluenza Modified Live Virus Vaccine (USDA: 13C1.20)"	"Class"
"VO_0002101"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine (USDA: 13D1.20)"	"Class"
"VO_0002102"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine (USDA: 13D1.21)"	"Class"
"VO_0002103"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine (USDA: 13D1.22)"	"Class"
"VO_0002104"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine (USDA: 13D1.23)"	"Class"
"VO_0002105"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine (USDA: 13D1.25)"	"Class"
"VO_0002106"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine (USDA: 13D1.27)"	"Class"
"VO_0002107"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine (USDA: 13D1.28)"	"Class"
"VO_0002108"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine (USDA: 13D1.29)"	"Class"
"VO_0002109"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus, Canarypox Vector Vaccine (USDA: 13D1.R1)"	"Class"
"VO_0002110"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine (USDA: 13D1.T0)"	"Class"
"VO_0002111"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus-Rabies Modified Live & Killed Virus Vaccine (USDA: 13G9.20)"	"Class"
"VO_0002112"	"Canine Distemper-Adenovirus Type 2-Parvovirus-Rabies Modified Live & Killed Virus Vaccine (USDA: 13H9.20)"	"Class"
"VO_0002113"	"Canine Distemper-Parvovirus Modified Live Virus Vaccine (USDA: 13P1.20)"	"Class"
"VO_0002114"	"Canine Distemper-Parvovirus Modified Live Virus Vaccine (USDA: 13P1.27)"	"Class"
"VO_0002115"	"Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine (USDA: 13W5.20)"	"Class"
"VO_0002116"	"Encephalomyelitis Eastern & Western, Killed Virus Vaccine (USDA: 1475.00)"	"Class"
"VO_0002117"	"Canine Distemper-Coronavirus-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 14D7.20)"	"Class"
"VO_0002118"	"Canine Distemper-Coronavirus-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 14D9.27)"	"Class"
"VO_0002119"	"Canine Parainfluenza-Bordetella Bronchiseptica Modified Live Virus, Avirulent Live Culture Vaccine (USDA: 14M1.20)"	"Class"
"VO_0002120"	"Canine Parainfluenza-Bordetella Bronchiseptica Modified Live Virus, Avirulent Live Culture Vaccine (USDA: 14M1.22)"	"Class"
"VO_0002121"	"Canine Coronavirus-Parvovirus Modified Live Virus Vaccine (USDA: 14R1.20)"	"Class"
"VO_0002122"	"Canine Coronavirus-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 14R7.20)"	"Class"
"VO_0002123"	"Canine Coronavirus-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 14R7.21)"	"Class"
"VO_0002124"	"Canine Coronavirus-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 14R7.22)"	"Class"
"VO_0002125"	"Canine Coronavirus-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 14R7.25)"	"Class"
"VO_0002126"	"Canine Coronavirus-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 14R7.29)"	"Class"
"VO_0002127"	"Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus Vaccine (USDA: 14W5.22)"	"Class"
"VO_0002128"	"Encephalomyelitis-West Nile Virus Eastern & Western & Venezuelan, Killed Virus Vaccine (USDA: 14W5.23)"	"Class"
"VO_0002129"	"Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus, Live Canarypox Vector Vaccine (USDA: 14W7.R0)"	"Class"
"VO_0002130"	"Equine Rhinopneumonitis-Influenza Killed Virus Vaccine (USDA: 1515.24)"	"Class"
"VO_0002131"	"Equine Rhinopneumonitis-Influenza Killed Virus Vaccine (USDA: 1515.26)"	"Class"
"VO_0002132"	"Equine Rhinopneumonitis-Influenza Killed Virus Vaccine (USDA: 1515.27)"	"Class"
"VO_0002133"	"Equine Rhinopneumonitis-Influenza Killed Virus Vaccine (USDA: 1515.2A)"	"Class"
"VO_0002134"	"Equine Rhinopneumonitis-Influenza Modified Live & Killed Virus Vaccine (USDA: 1518.20)"	"Class"
"VO_0002135"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live Virus; Canarypox Vector Vaccine (USDA: 1591.R1)"	"Class"
"VO_0002136"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 1599.20)"	"Class"
"VO_0002137"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 1599.21)"	"Class"
"VO_0002138"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 1599.25)"	"Class"
"VO_0002139"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 1599.29)"	"Class"
"VO_0002140"	"Fowl Pox-Marek's Disease Serotype 3, Live Virus Vaccine (USDA: 15E2.00)"	"Class"
"VO_0002141"	"Fowl Laryngotracheitis-Marek's Disease Serotype 3, Live Marek's Disease Vector Vaccine (USDA: 16J1.R1)"	"Class"
"VO_0002142"	"Fowl Laryngotracheitis-Marek's Disease Serotypes 2 & 3, Modified Live & Live Marek's Disease Vector Vaccine (USDA: 16J1.R2)"	"Class"
"VO_0002143"	"Marek's Disease-Newcastle Disease Serotype 3, Live Marek's Disease Vector Vaccine (USDA: 16N1.R0)"	"Class"
"VO_0002144"	"Marek's Disease-Newcastle Disease Serotypes 1 & 3, Live Virus, Live Marek's Disease Vector Vaccine (USDA: 16N1.R1)"	"Class"
"VO_0002145"	"Marek's Disease-Newcastle Disease Serotypes 1 & 2 & 3, Live Virus, Live Marek's Disease Vector Vaccine (USDA: 16N1.R2)"	"Class"
"VO_0002146"	"Marek's Disease-Tenosynovitis Serotypes 2 & 3, Live & Modified Live Virus Vaccine (USDA: 16T1.00)"	"Class"
"VO_0002147"	"Marek's Disease-Tenosynovitis Serotypes 2 & 3, Live Virus Vaccine (USDA: 16T1.03)"	"Class"
"VO_0002148"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1761.11)"	"Class"
"VO_0002149"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1761.12)"	"Class"
"VO_0002150"	"Newcastle-Bronchitis B1 Type, B1 Strain, Conn Type, Live Virus Vaccine (USDA: 1761.13)"	"Class"
"VO_0002151"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1761.14)"	"Class"
"VO_0002152"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1761.15)"	"Class"
"VO_0002153"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1761.17)"	"Class"
"VO_0002154"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1761.18)"	"Class"
"VO_0002155"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1761.19)"	"Class"
"VO_0002156"	"Newcastle-Bronchitis B1 Type, B1 Strain, Conn Type, Live Virus Vaccine (USDA: 1761.1A)"	"Class"
"VO_0002157"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1762.11)"	"Class"
"VO_0002158"	"Newcastle-Bronchitis B1 Type, B1 Strain, Conn Type, Live Virus Vaccine (USDA: 1762.13)"	"Class"
"VO_0002159"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1762.1H)"	"Class"
"VO_0002160"	"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.11)"	"Class"
"VO_0002161"	"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.12)"	"Class"
"VO_0002162"	"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1771.14)"	"Class"
"VO_0002163"	"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1771.17)"	"Class"
"VO_0002164"	"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.18)"	"Class"
"VO_0002165"	"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.19)"	"Class"
"VO_0002166"	"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.1A)"	"Class"
"VO_0002167"	"Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1775.10)"	"Class"
"VO_0002168"	"Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1775.11)"	"Class"
"VO_0002169"	"Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1776.10)"	"Class"
"VO_0002170"	"Newcastle-Bronchitis Mass & Ark Types, Killed Virus Vaccine (USDA: 1785.10)"	"Class"
"VO_0002171"	"Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1785.11)"	"Class"
"VO_0002172"	"Newcastle-Bronchitis Mass & Ark Types, Killed Virus Vaccine (USDA: 1785.12)"	"Class"
"VO_0002173"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1791.14)"	"Class"
"VO_0002174"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1791.15)"	"Class"
"VO_0002175"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1791.19)"	"Class"
"VO_0002176"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 1791.1X)"	"Class"
"VO_0002177"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 17A1.1M)"	"Class"
"VO_0002178"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 17A1.1N)"	"Class"
"VO_0002179"	"Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 17A2.1M)"	"Class"
"VO_0002180"	"Newcastle-Bronchitis B1 Type, LaSota Strain, Mass & Conn Types Vaccine (USDA: 17B1.17)"	"Class"
"VO_0002181"	"Newcastle Disease-Fowl Pox Live Fowl Pox Vector Vaccine (USDA: 17C1.R0)"	"Class"
"VO_0002182"	"Marek's Disease-Newcastle Disease Serotypes 2 & 3, Live Virus & Live Marek's Disease Vector Vaccine (USDA: 17H1.R1)"	"Class"
"VO_0002183"	"Marek's Disease-Newcastle Disease Serotypes 2 & 3, Live Virus & Live Marek's Disease Vector Vaccine (USDA: 17H1.R2)"	"Class"
"VO_0002184"	"Newcastle-Paramyxovirus Type 3, Killed Virus Vaccine (USDA: 17P5.10)"	"Class"
"VO_0002185"	"Newcastle-Bronchitis VG/GA Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 17V1.10)"	"Class"
"VO_0002186"	"Newcastle-Bronchitis VG/GA Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 17V1.11)"	"Class"
"VO_0002187"	"obsolete Swine Influenza H1N1 & H3N2, Killed Virus Vaccine (USDA: 19A5.12)"	"Class"
"VO_0002188"	"obsolete Swine Influenza H1N1 & H3N2, Killed Virus Vaccine (USDA: 19A5.22)"	"Class"
"VO_0002189"	"obsolete Swine Influenza H1N1 & H3N2, Killed Virus Vaccine (USDA: 19A5.23)"	"Class"
"VO_0002190"	"obsolete Swine Influenza H1N1 & H3N2, Killed Virus Vaccine (USDA: 19A5.24)"	"Class"
"VO_0002191"	"obsolete Swine Influenza H1N1 & H3N2, Killed Virus Vaccine (USDA: 19A5.26)"	"Class"
"VO_0002192"	"obsolete Swine Influenza H1N1 & H3N2, Killed Virus Vaccine (USDA: 19A5.29)"	"Class"
"VO_0002193"	"Porcine Rotavirus-Transmissible Gastroenteritis Modified Live Virus Vaccine (USDA: 19H1.20)"	"Class"
"VO_0002194"	"obsolete Porcine Circovirus Type 2, Killed Baculovirus Vector Vaccine (USDA: 19K5.R0)"	"Class"
"VO_0002195"	"Porcine Circovirus Type 1 - Type 2 Chimera, Killed Virus Vaccine (USDA: 19K5.R1)"	"Class"
"VO_0002196"	"Bursal Disease-Marek's Disease Serotype 3, Live Virus Vaccine (USDA: 1A82.50)"	"Class"
"VO_0002197"	"Bursal Disease-Marek's Disease Serotype 3, Live Marek's Disease Vector Vaccine (USDA: 1A88.R0)"	"Class"
"VO_0002198"	"Bursal Disease-Marek's Disease Serotypes 2 & 3, Live Virus, Live Marek's Disease Vector Vaccine (USDA: 1A88.R1)"	"Class"
"VO_0002199"	"Bursal Disease-Marek's Disease Serotypes 2 & 3, Live Virus, Live Marek's Disease Vector Vaccine (USDA: 1A88.R2)"	"Class"
"VO_0002200"	"Bursal Disease-Marek's Disease Serotypes 2 & 3, Live Virus Vaccine (USDA: 1B82.50)"	"Class"
"VO_0002201"	"Fowl Pox-Mycoplasma Gallisepticum Live Fowl Pox Vector Vaccine (USDA: 1D51.R0)"	"Class"
"VO_0002202"	"Fowl Pox-Laryngotracheitis Live Fowl Pox Vector Vaccine (USDA: 1F31.R0)"	"Class"
"VO_0002203"	"Newcastle-Bronchitis B1 Type, C2 Strain, Mass Type, Live Virus Vaccine (USDA: 1XB1.10)"	"Class"
"VO_0002204"	"Newcastle-Bronchitis B1 Type, C2 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1XC1.10)"	"Class"
"VO_0002205"	"Bovine Respiratory Syncytial Virus Killed Virus Vaccine-Haemophilus somnus Bacterin (USDA: 40A5.20)"	"Class"
"VO_0002206"	"Canine Distemper-Adenovirus Type 2 Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 4629.20)"	"Class"
"VO_0002207"	"Canine Distemper-Adenovirus Type 2 Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 4629.27)"	"Class"
"VO_0002208"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 4637.20)"	"Class"
"VO_0002209"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 4637.22)"	"Class"
"VO_0002210"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 4637.23)"	"Class"
"VO_0002211"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 4637.29)"	"Class"
"VO_0002212"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 4639.21)"	"Class"
"VO_0002213"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 4639.22)"	"Class"
"VO_0002214"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 4639.25)"	"Class"
"VO_0002215"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 4639.27)"	"Class"
"VO_0002216"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 4639.28)"	"Class"
"VO_0002217"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus, Live Canarypox Vector Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 4639.R1)"	"Class"
"VO_0002218"	"Canine Distemper-Adenovirus Type 2-Parainfluenza Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 4659.20)"	"Class"
"VO_0002219"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Borrelia Burgdorferi Bacterin-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 46B9.21)"	"Class"
"VO_0002220"	"Canine Coronavirus Killed Virus Vaccine-Leptospira Icterohaemorrhagiae Bacterial Extract (USDA: 46D5.27)"	"Class"
"VO_0002221"	"Canine Coronavirus Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 46E5.20)"	"Class"
"VO_0002222"	"Canine Coronavirus Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 46E5.21)"	"Class"
"VO_0002223"	"Canine Coronavirus Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 46E5.23)"	"Class"
"VO_0002224"	"Canine Coronavirus Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 46E5.24)"	"Class"
"VO_0002225"	"Canine Coronavirus Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 46E5.25)"	"Class"
"VO_0002226"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 46J7.20)"	"Class"
"VO_0002227"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 46J7.22)"	"Class"
"VO_0002228"	"Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 46J8.20)"	"Class"
"VO_0002229"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 46J9.20)"	"Class"
"VO_0002230"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 46J9.21)"	"Class"
"VO_0002231"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 46J9.25)"	"Class"
"VO_0002232"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 46J9.26)"	"Class"
"VO_0002233"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterial Extract (USDA: 46J9.27)"	"Class"
"VO_0002234"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract (USDA: 46J9.29)"	"Class"
"VO_0002235"	"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live Virus, Live Canarypox Vector Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 46J9.R1)"	"Class"
