ID,LABEL in VO,OMOP concept ID,RxNorm ID,RxNorm OMOP extension ID,RxNorm Preferred Name,RxNorm Synonym,comment,template file name,repeat comment
VO:0016858,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension [Td-Impfstoff Merieux] Box of 20 by Sanofi",43719943,,OMOP718568,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension [Td-Impfstoff Merieux] Box of 20 by Sanofi",,RxNorm Extension,vaccine,
VO:0016859,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension [Td-Pur] Box of 10 by Novartis",43738089,,OMOP718557,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension [Td-Pur] Box of 10 by Novartis",,RxNorm Extension,vaccine,
VO:0016860,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension [Td-Pur] Box of 2 by Novartis",43828076,,OMOP718555,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension [Td-Pur] Box of 2 by Novartis",,RxNorm Extension,vaccine,
VO:0016861,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 1 by Novartis",41409444,,OMOP2607406,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 1 by Novartis",,RxNorm Extension,vaccine,
VO:0016862,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 10 by Glaxosmithkline",43773994,,OMOP717409,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 10 by Glaxosmithkline",,RxNorm Extension,vaccine,
VO:0016863,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 10 by Novartis",41408684,,OMOP2606646,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 10 by Novartis",,RxNorm Extension,vaccine,
VO:0016864,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 10 by Statens Serum Institut",43828123,,OMOP719321,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 10 by Statens Serum Institut",,RxNorm Extension,vaccine,
VO:0016865,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 20 by Sanofi",43809941,,OMOP717416,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 20 by Sanofi",,RxNorm Extension,vaccine,
VO:0016866,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 20 by Statens Serum Institut",43612098,,OMOP719323,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 20 by Statens Serum Institut",,RxNorm Extension,vaccine,
VO:0016867,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 5 by Sanofi",43828013,,OMOP717414,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 5 by Sanofi",,RxNorm Extension,vaccine,
VO:0016868,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 5 by Statens Serum Institut",43684268,,OMOP719319,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Suspension Box of 5 by Statens Serum Institut",,RxNorm Extension,vaccine,
VO:0016869,"0.5 ML diphtheria toxoid vaccine, inactivated 60 LFU/ML Injectable Suspension [Tetravac] Box of 10 by Sanofi",43684269,,OMOP719347,"0.5 ML diphtheria toxoid vaccine, inactivated 60 LFU/ML Injectable Suspension [Tetravac] Box of 10 by Sanofi",,RxNorm Extension,vaccine,
VO:0016870,"0.5 ML diphtheria toxoid vaccine, inactivated 60 LFU/ML Injectable Suspension [Tetravac] Box of 25 by Sanofi",43702273,,OMOP719349,"0.5 ML diphtheria toxoid vaccine, inactivated 60 LFU/ML Injectable Suspension [Tetravac] Box of 25 by Sanofi",,RxNorm Extension,vaccine,
VO:0016871,"0.5 ML diphtheria toxoid vaccine, inactivated 60 LFU/ML Injectable Suspension [Tetravac] Box of 50 by Sanofi",43719996,,OMOP719351,"0.5 ML diphtheria toxoid vaccine, inactivated 60 LFU/ML Injectable Suspension [Tetravac] Box of 50 by Sanofi",,RxNorm Extension,vaccine,
VO:0016872,"0.5 ML diphtheria toxoid vaccine, inactivated 60 UNT/ML Injectable Suspension [Infanrix] Box of 25 by Glaxosmithkline",43828075,,OMOP718531,"0.5 ML diphtheria toxoid vaccine, inactivated 60 UNT/ML Injectable Suspension [Infanrix] Box of 25 by Glaxosmithkline",,RxNorm Extension,vaccine,
VO:0016873,"0.5 ML diphtheria toxoid vaccine, inactivated 60 UNT/ML Injectable Suspension [Pediacel] Box of 10 by Sanofi",43666386,,OMOP719311,"0.5 ML diphtheria toxoid vaccine, inactivated 60 UNT/ML Injectable Suspension [Pediacel] Box of 10 by Sanofi",,RxNorm Extension,vaccine,
VO:0016874,"0.5 ML diphtheria toxoid vaccine, inactivated 60 UNT/ML Injectable Suspension [Pediacel] Box of 20 by Sanofi",43630204,,OMOP719313,"0.5 ML diphtheria toxoid vaccine, inactivated 60 UNT/ML Injectable Suspension [Pediacel] Box of 20 by Sanofi",,RxNorm Extension,vaccine,
VO:0016875,"diphtheria toxoid vaccine, inactivated 0.2 LFU/ML Injectable Solution by Connaught",44089491,,OMOP1084122,"diphtheria toxoid vaccine, inactivated 0.2 LFU/ML Injectable Solution by Connaught",,RxNorm Extension,vaccine,
VO:0016876,"diphtheria toxoid vaccine, inactivated 50 LFU/ML Injectable Solution by Aventis",44102505,,OMOP1097136,"diphtheria toxoid vaccine, inactivated 50 LFU/ML Injectable Solution by Aventis",,RxNorm Extension,vaccine,
VO:0016877,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 1",41407592,,OMOP2605554,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 1",,RxNorm Extension,vaccine,
VO:0016878,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 10",41408942,,OMOP2606904,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 10",,RxNorm Extension,vaccine,
VO:0016879,"0.5 ML diphtheria toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 1",41409880,,OMOP2607842,"0.5 ML diphtheria toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 1",,RxNorm Extension,vaccine,
VO:0016880,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Solution Box of 1",41409138,,OMOP2607100,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Solution Box of 1",,RxNorm Extension,vaccine,
VO:0016881,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Solution Box of 10",41407591,,OMOP2605553,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Solution Box of 10",,RxNorm Extension,vaccine,
VO:0016882,"10 ML diphtheria toxoid vaccine, inactivated 0.5 UNT/ML Injectable Solution Box of 1",41371837,,OMOP2569799,"10 ML diphtheria toxoid vaccine, inactivated 0.5 UNT/ML Injectable Solution Box of 1",,RxNorm Extension,vaccine,
VO:0016883,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 1 by Boehringer Ingelheim",41409445,,OMOP2607407,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 1 by Boehringer Ingelheim",,RxNorm Extension,vaccine,
VO:0016884,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 1 by Novartis",41409058,,OMOP2607020,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 1 by Novartis",,RxNorm Extension,vaccine,
VO:0016885,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 10 by Boehringer Ingelheim",41410200,,OMOP2608162,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 10 by Boehringer Ingelheim",,RxNorm Extension,vaccine,
VO:0016886,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 10 by Novartis",41408126,,OMOP2606088,"0.5 ML diphtheria toxoid vaccine, inactivated 10 UNT/ML Injectable Solution Box of 10 by Novartis",,RxNorm Extension,vaccine,
VO:0016887,"0.5 ML diphtheria toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 1 by Boehringer Ingelheim",41407316,,OMOP2605278,"0.5 ML diphtheria toxoid vaccine, inactivated 150 UNT/ML Injectable Solution Box of 1 by Boehringer Ingelheim",,RxNorm Extension,vaccine,
VO:0016888,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Solution Box of 1 by Novartis",41408685,,OMOP2606647,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Solution Box of 1 by Novartis",,RxNorm Extension,vaccine,
VO:0016889,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Solution Box of 10 by Novartis",41407927,,OMOP2605889,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML Injectable Solution Box of 10 by Novartis",,RxNorm Extension,vaccine,
VO:0016890,"diphtheria toxoid vaccine, inactivated 0.2 LFU/ML Injectable Solution Box of 5 by Aventis",44037757,,OMOP1032388,"diphtheria toxoid vaccine, inactivated 0.2 LFU/ML Injectable Solution Box of 5 by Aventis",,RxNorm Extension,vaccine,
VO:0016891,"diphtheria toxoid vaccine, inactivated 4 LFU/ML Injectable Solution Box of 5 by Aventis",44037758,,OMOP1032389,"diphtheria toxoid vaccine, inactivated 4 LFU/ML Injectable Solution Box of 5 by Aventis",,RxNorm Extension,vaccine,
VO:0016892,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection",43286675,,OMOP559761,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection",,RxNorm Extension,vaccine,
VO:0016893,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Adacel]",43292053,,OMOP559763,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Adacel]",,RxNorm Extension,vaccine,
VO:0016894,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Adacel] Box of 5",43270320,,OMOP559764,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Adacel] Box of 5",,RxNorm Extension,vaccine,
VO:0016895,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection Box of 5",43286676,,OMOP559762,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection Box of 5",,RxNorm Extension,vaccine,
VO:0016896,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.025 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension",43666346,,OMOP718519,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.025 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension",,RxNorm Extension,vaccine,
VO:0016897,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.025 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Covaxis]",43864385,,OMOP718520,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.025 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Covaxis]",,RxNorm Extension,vaccine,
VO:0016898,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.025 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Covaxis] by Sanofi",43684221,,OMOP718521,"0.5 ML acellular pertussis vaccine, inactivated 0.006 MG/ML / Bordetella pertussis 0.025 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Covaxis] by Sanofi",,RxNorm Extension,vaccine,
VO:0016899,"0.5 ML acellular pertussis vaccine, inactivated 0.01 MG/ML / Bordetella pertussis 0.008 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection",43292054,,OMOP559773,"0.5 ML acellular pertussis vaccine, inactivated 0.01 MG/ML / Bordetella pertussis 0.008 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection",,RxNorm Extension,vaccine,
VO:0016900,"0.5 ML acellular pertussis vaccine, inactivated 0.01 MG/ML / Bordetella pertussis 0.008 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Boostrix]",43275889,,OMOP559775,"0.5 ML acellular pertussis vaccine, inactivated 0.01 MG/ML / Bordetella pertussis 0.008 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Boostrix]",,RxNorm Extension,vaccine,
VO:0016901,"0.5 ML acellular pertussis vaccine, inactivated 0.01 MG/ML / Bordetella pertussis 0.008 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Boostrix] Box of 10",43264838,,OMOP559776,"0.5 ML acellular pertussis vaccine, inactivated 0.01 MG/ML / Bordetella pertussis 0.008 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Boostrix] Box of 10",,RxNorm Extension,vaccine,
VO:0016902,"0.5 ML acellular pertussis vaccine, inactivated 0.01 MG/ML / Bordetella pertussis 0.008 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection Box of 10",43275888,,OMOP559774,"0.5 ML acellular pertussis vaccine, inactivated 0.01 MG/ML / Bordetella pertussis 0.008 MG/ML / diphtheria toxoid vaccine, inactivated 2 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection Box of 10",,RxNorm Extension,vaccine,
VO:0016903,"0.5 ML acellular pertussis vaccine, inactivated 0.013 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection",43281218,,OMOP559757,"0.5 ML acellular pertussis vaccine, inactivated 0.013 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection",,RxNorm Extension,vaccine,
VO:0016904,"0.5 ML acellular pertussis vaccine, inactivated 0.013 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection [Tripacel]",43270319,,OMOP559759,"0.5 ML acellular pertussis vaccine, inactivated 0.013 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection [Tripacel]",,RxNorm Extension,vaccine,
VO:0016905,"0.5 ML acellular pertussis vaccine, inactivated 0.013 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection [Tripacel] Box of 5",43281219,,OMOP559760,"0.5 ML acellular pertussis vaccine, inactivated 0.013 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection [Tripacel] Box of 5",,RxNorm Extension,vaccine,
VO:0016906,"0.5 ML acellular pertussis vaccine, inactivated 0.013 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection Box of 5",43264835,,OMOP559758,"0.5 ML acellular pertussis vaccine, inactivated 0.013 MG/ML / Bordetella pertussis 0.01 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injection Box of 5",,RxNorm Extension,vaccine,
VO:0016907,"0.5 ML acellular pertussis vaccine, inactivated 0.016 MG/ML / Bordetella pertussis 0.1 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension",43630163,,OMOP718509,"0.5 ML acellular pertussis vaccine, inactivated 0.016 MG/ML / Bordetella pertussis 0.1 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension",,RxNorm Extension,vaccine,
VO:0016908,"0.5 ML acellular pertussis vaccine, inactivated 0.016 MG/ML / Bordetella pertussis 0.1 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension [Infanrix]",43684220,,OMOP718510,"0.5 ML acellular pertussis vaccine, inactivated 0.016 MG/ML / Bordetella pertussis 0.1 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension [Infanrix]",,RxNorm Extension,vaccine,
VO:0016909,"0.5 ML acellular pertussis vaccine, inactivated 0.016 MG/ML / Bordetella pertussis 0.1 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension [Infanrix] by Glaxosmithkline",43630164,,OMOP718511,"0.5 ML acellular pertussis vaccine, inactivated 0.016 MG/ML / Bordetella pertussis 0.1 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension [Infanrix] by Glaxosmithkline",,RxNorm Extension,vaccine,
VO:0016910,"0.5 ML acellular pertussis vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension",36281241,,OMOP3132116,"0.5 ML acellular pertussis vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension",,RxNorm Extension,vaccine,
VO:0016911,"0.5 ML acellular pertussis vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Boostrix]",36281193,,OMOP3132068,"0.5 ML acellular pertussis vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Boostrix]",,RxNorm Extension,vaccine,
VO:0016912,"0.5 ML acellular pertussis vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Boostrix] by GSK",36281117,,OMOP3131992,"0.5 ML acellular pertussis vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 40 UNT/ML Injectable Suspension [Boostrix] by GSK",,RxNorm Extension,vaccine,
VO:0016913,"0.5 ML acellular pertussis vaccine, inactivated 0.0936 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension",36281153,,OMOP3132028,"0.5 ML acellular pertussis vaccine, inactivated 0.0936 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension",,RxNorm Extension,vaccine,
VO:0016914,"0.5 ML acellular pertussis vaccine, inactivated 0.0936 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension [Tetravac]",36281053,,OMOP3131928,"0.5 ML acellular pertussis vaccine, inactivated 0.0936 MG/ML / diphtheria toxoid vaccine, inactivated 60 UNT/ML / Human poliovirus 160 BAU/ML / tetanus toxoid vaccine, inactivated 80 UNT/ML Injectable Suspension [Tetravac]",,RxNorm Extension,vaccine,
